,indicator_id,region_id,date,value,indicator,category,region_type,region
62085,ZALL,84652,10/31/1996,137073.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62086,ZALL,84652,11/30/1996,137921.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62087,ZALL,84652,12/31/1996,138370.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62088,ZALL,84652,1/31/1997,138713.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62089,ZALL,84652,2/28/1997,138756.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62090,ZALL,84652,3/31/1997,138933.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62091,ZALL,84652,4/30/1997,138583.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62092,ZALL,84652,5/31/1997,139049.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62093,ZALL,84652,6/30/1997,138505.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62094,ZALL,84652,7/31/1997,138204.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62095,ZALL,84652,8/31/1997,136513.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62096,ZALL,84652,9/30/1997,134587.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62097,ZALL,84652,10/31/1997,131991.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62098,ZALL,84652,11/30/1997,129554.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62099,ZALL,84652,12/31/1997,128225.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62100,ZALL,84652,1/31/1998,127734.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62101,ZALL,84652,2/28/1998,127694.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62102,ZALL,84652,3/31/1998,127705.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62103,ZALL,84652,4/30/1998,127901.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62104,ZALL,84652,5/31/1998,128256.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62105,ZALL,84652,6/30/1998,128913.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62106,ZALL,84652,7/31/1998,129596.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62107,ZALL,84652,8/31/1998,131058.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62108,ZALL,84652,9/30/1998,133205.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62109,ZALL,84652,10/31/1998,136222.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62110,ZALL,84652,11/30/1998,138767.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62111,ZALL,84652,12/31/1998,140585.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62112,ZALL,84652,1/31/1999,141149.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62113,ZALL,84652,2/28/1999,141641.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62114,ZALL,84652,3/31/1999,142229.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62115,ZALL,84652,4/30/1999,143160.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62116,ZALL,84652,5/31/1999,143663.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62117,ZALL,84652,6/30/1999,144637.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62118,ZALL,84652,7/31/1999,145702.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62119,ZALL,84652,8/31/1999,146637.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62120,ZALL,84652,9/30/1999,147005.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62121,ZALL,84652,10/31/1999,147299.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62122,ZALL,84652,11/30/1999,147973.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62123,ZALL,84652,12/31/1999,148568.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60655;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County"
62124,ZALL,84287,1/31/1996,151323.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62125,ZALL,84287,2/29/1996,150863.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62126,ZALL,84287,3/31/1996,150220.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62127,ZALL,84287,4/30/1996,149732.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62128,ZALL,84287,5/31/1996,148993.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62129,ZALL,84287,6/30/1996,148809.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62130,ZALL,84287,7/31/1996,148298.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62131,ZALL,84287,8/31/1996,148538.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62132,ZALL,84287,9/30/1996,149103.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62133,ZALL,84287,10/31/1996,150007.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62134,ZALL,84287,11/30/1996,150978.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62135,ZALL,84287,12/31/1996,151739.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62136,ZALL,84287,1/31/1997,152438.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62137,ZALL,84287,2/28/1997,152953.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62138,ZALL,84287,3/31/1997,153727.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62139,ZALL,84287,4/30/1997,153669.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62140,ZALL,84287,5/31/1997,154199.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62141,ZALL,84287,6/30/1997,153721.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62142,ZALL,84287,7/31/1997,153723.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62143,ZALL,84287,8/31/1997,152248.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62144,ZALL,84287,9/30/1997,150258.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62145,ZALL,84287,10/31/1997,147553.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62146,ZALL,84287,11/30/1997,145257.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62147,ZALL,84287,12/31/1997,143925.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62148,ZALL,84287,1/31/1998,143199.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62149,ZALL,84287,2/28/1998,143054.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62150,ZALL,84287,3/31/1998,143210.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62151,ZALL,84287,4/30/1998,143675.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62152,ZALL,84287,5/31/1998,144061.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62153,ZALL,84287,6/30/1998,144718.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62154,ZALL,84287,7/31/1998,145573.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62155,ZALL,84287,8/31/1998,147450.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62156,ZALL,84287,9/30/1998,149972.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62157,ZALL,84287,10/31/1998,153246.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62158,ZALL,84287,11/30/1998,155925.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62159,ZALL,84287,12/31/1998,157784.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62160,ZALL,84287,1/31/1999,158647.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62161,ZALL,84287,2/28/1999,159294.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62162,ZALL,84287,3/31/1999,159753.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62163,ZALL,84287,4/30/1999,160334.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62164,ZALL,84287,5/31/1999,160755.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62165,ZALL,84287,6/30/1999,162119.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62166,ZALL,84287,7/31/1999,163323.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62167,ZALL,84287,8/31/1999,164206.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62168,ZALL,84287,9/30/1999,164335.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62169,ZALL,84287,10/31/1999,164488.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62170,ZALL,84287,11/30/1999,165167.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
62171,ZALL,84287,12/31/1999,165941.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60018;IL;Chicago-Naperville-Elgin, IL-IN-WI;Des Plaines;Cook County"
63032,ZALL,84432,1/31/1996,188145.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63033,ZALL,84432,2/29/1996,188333.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63034,ZALL,84432,3/31/1996,188467.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63035,ZALL,84432,4/30/1996,188807.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63036,ZALL,84432,5/31/1996,189350.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63037,ZALL,84432,6/30/1996,189915.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63038,ZALL,84432,7/31/1996,190324.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63039,ZALL,84432,8/31/1996,190901.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63040,ZALL,84432,9/30/1996,191676.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63041,ZALL,84432,10/31/1996,192868.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63042,ZALL,84432,11/30/1996,193659.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63043,ZALL,84432,12/31/1996,194314.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63044,ZALL,84432,1/31/1997,194553.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63045,ZALL,84432,2/28/1997,194879.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63046,ZALL,84432,3/31/1997,195240.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63047,ZALL,84432,4/30/1997,195698.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63048,ZALL,84432,5/31/1997,195853.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63049,ZALL,84432,6/30/1997,196164.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63050,ZALL,84432,7/31/1997,196392.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63051,ZALL,84432,8/31/1997,196829.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63052,ZALL,84432,9/30/1997,197082.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63053,ZALL,84432,10/31/1997,197320.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63054,ZALL,84432,11/30/1997,197725.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63055,ZALL,84432,12/31/1997,198425.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63056,ZALL,84432,1/31/1998,199703.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63057,ZALL,84432,2/28/1998,201012.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63058,ZALL,84432,3/31/1998,202383.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63059,ZALL,84432,4/30/1998,203634.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63060,ZALL,84432,5/31/1998,204956.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63061,ZALL,84432,6/30/1998,205941.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63062,ZALL,84432,7/31/1998,207389.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63063,ZALL,84432,8/31/1998,208123.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63064,ZALL,84432,9/30/1998,208758.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63065,ZALL,84432,10/31/1998,208517.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63066,ZALL,84432,11/30/1998,209108.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63067,ZALL,84432,12/31/1998,209610.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63068,ZALL,84432,1/31/1999,210233.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63069,ZALL,84432,2/28/1999,210767.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
63070,ZALL,84432,3/31/1999,211402.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60187;IL;Chicago-Naperville-Elgin, IL-IN-WI;Wheaton;DuPage County"
